Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,78.58000183105469,80.95999908447266,78.19999694824219,80.94999694824219,80.02461242675781,1717800
2020-01-03,79.70999908447266,80.58000183105469,79.33000183105469,80.33000183105469,79.41170501708984,968700
2020-01-06,79.5,80.27999877929688,79.26000213623047,80.0,79.0854721069336,1233500
2020-01-07,79.98999786376953,80.80000305175781,79.76000213623047,79.97000122070312,79.05582427978516,1073900
2020-01-08,80.08999633789062,80.31999969482422,78.4000015258789,78.5999984741211,77.70148468017578,1536000
2020-01-09,79.6500015258789,79.6500015258789,78.18000030517578,78.45999908447266,77.56307983398438,841400
2020-01-10,78.81999969482422,78.83000183105469,77.44000244140625,77.69000244140625,76.8018798828125,808100
2020-01-13,77.98999786376953,78.70999908447266,77.5199966430664,78.44000244140625,77.5433120727539,974100
2020-01-14,78.36000061035156,79.1500015258789,77.87999725341797,78.52999877929688,77.63227844238281,805500
2020-01-15,78.41999816894531,78.9000015258789,78.11000061035156,78.41000366210938,77.51366424560547,952800
2020-01-16,78.54000091552734,79.8499984741211,78.12000274658203,79.83999633789062,78.92731475830078,938800
2020-01-17,79.93000030517578,80.44000244140625,79.58000183105469,80.1500015258789,79.23375701904297,1644900
2020-01-21,79.70999908447266,79.87000274658203,78.19999694824219,79.12000274658203,78.21553802490234,1264500
2020-01-22,79.22000122070312,79.43000030517578,78.44000244140625,79.11000061035156,78.20564270019531,1039900
2020-01-23,78.83999633789062,80.18000030517578,77.88999938964844,79.9800033569336,79.06570434570312,1158200
2020-01-24,80.20999908447266,80.23999786376953,78.7300033569336,79.04000091552734,78.13644409179688,757200
2020-01-27,77.19000244140625,77.25,75.95999908447266,76.11000061035156,75.23994445800781,831800
2020-01-28,76.48999786376953,77.54000091552734,76.06999969482422,77.19999694824219,76.3174819946289,533700
2020-01-29,77.73999786376953,77.95999908447266,77.20999908447266,77.30000305175781,76.41634368896484,530000
2020-01-30,76.62999725341797,77.2699966430664,75.73999786376953,77.0,76.11978149414062,890000
2020-01-31,76.30000305175781,76.5199966430664,73.37999725341797,73.86000061035156,73.01567077636719,1403000
2020-02-03,74.30999755859375,76.41000366210938,73.86000061035156,76.04000091552734,75.17074584960938,953600
2020-02-04,77.33000183105469,79.33999633789062,77.1500015258789,79.08000183105469,78.17598724365234,1011300
2020-02-05,80.30000305175781,81.08000183105469,79.66999816894531,81.0,80.07405090332031,1545200
2020-02-06,81.5,81.5,80.12000274658203,80.16999816894531,79.37110900878906,679000
