Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,95.13903045654297,95.32440948486328,91.1740493774414,91.56539916992188,80.3878402709961,1138012
2020-01-03,90.4222412109375,92.05973052978516,90.31925964355469,91.92584991455078,80.70429992675781,821952
2020-01-06,91.62718963623047,93.59423065185547,91.38002014160156,93.3470687866211,81.95204162597656,614643
2020-01-07,93.19258880615234,93.19258880615234,91.7919692993164,92.2142105102539,80.95746612548828,608526
2020-01-08,92.2142105102539,92.91452026367188,91.69927978515625,92.63645935058594,81.32819366455078,593669
2020-01-09,92.37899017333984,93.19258880615234,92.25540924072266,93.03810119628906,81.68080139160156,472683
2020-01-10,93.28527069091797,93.85169982910156,92.80123901367188,93.82080078125,82.36792755126953,978865
2020-01-13,93.89289093017578,94.73738098144531,93.7590103149414,94.66529083251953,83.10934448242188,488316
2020-01-14,94.438720703125,94.55200958251953,93.29557037353516,93.55303955078125,82.13287353515625,772528
2020-01-15,93.6560287475586,94.39752960205078,92.92481994628906,93.4500503540039,82.04247283935547,832438
2020-01-16,93.7590103149414,94.2636489868164,93.38825988769531,94.2636489868164,82.75672912597656,838070
2020-01-17,94.28424072265625,94.83007049560547,93.78990936279297,93.9649887084961,82.4945297241211,924198
2020-01-21,94.25334930419922,95.59217071533203,93.63542938232422,95.11843872070312,83.50717163085938,1241424
2020-01-22,95.37590026855469,95.82904052734375,94.54170989990234,95.49948120117188,83.84170532226562,961873
2020-01-23,98.04325103759766,99.26879119873047,94.61380004882812,96.87950897216797,85.05326843261719,1102668
2020-01-24,97.09577941894531,97.4665298461914,95.81874084472656,96.14830017089844,84.41133117675781,826127
2020-01-27,95.46858978271484,95.9320297241211,94.9948501586914,95.4273910522461,83.77839660644531,739028
2020-01-28,95.57157897949219,96.26158905029297,95.20082092285156,95.77754974365234,84.0858383178711,684749
2020-01-29,96.17919921875,96.19979095458984,95.6127700805664,95.79814910888672,84.10391998291016,495696
2020-01-30,95.37590026855469,95.77754974365234,94.60350036621094,95.60247039794922,83.93212127685547,659212
2020-01-31,95.50978088378906,95.88053894042969,94.27394104003906,94.78887939453125,83.21784210205078,2807452
2020-02-03,95.04634094238281,96.3439712524414,94.85066986083984,94.93305969238281,83.34443664550781,630470
2020-02-04,95.49948120117188,97.1060791015625,95.21112060546875,96.77651977539062,84.96286010742188,474625
2020-02-05,96.98249053955078,98.59938049316406,96.6014404296875,98.13594055175781,86.15633392333984,621926
2020-02-06,98.4552001953125,98.73326873779297,96.80741119384766,97.06488037109375,85.21601104736328,314119
2020-02-07,97.09577941894531,97.37384033203125,96.64263916015625,96.92070007324219,85.08943176269531,216824
2020-02-10,97.38414001464844,97.38414001464844,96.43666076660156,96.82801055908203,85.00806427001953,416268
2020-02-11,96.910400390625,98.11534118652344,96.910400390625,97.4150390625,85.52342224121094,402285
2020-02-12,97.73429870605469,98.68177032470703,97.43563079833984,97.66220092773438,85.74041748046875,514242
2020-02-13,97.1678695678711,97.87847900390625,97.1678695678711,97.48712921142578,85.58671569824219,376165
2020-02-14,97.5901107788086,98.24922943115234,97.37384033203125,97.87847900390625,85.93028259277344,335675
2020-02-18,97.94026947021484,98.65087127685547,96.77651977539062,98.63027954101562,86.5903091430664,737669
2020-02-19,98.7023696899414,98.79505920410156,96.52935028076172,96.73532104492188,84.92668914794922,699897
2020-02-20,96.70442962646484,97.48712921142578,96.41606903076172,96.9721908569336,85.1346435546875,402382
2020-02-21,96.74562072753906,97.29145050048828,95.85993957519531,96.16889953613281,84.42941284179688,880212
2020-02-24,94.85066986083984,95.18022918701172,92.68795013427734,93.6457290649414,82.21424102783203,798939
2020-02-25,93.71781921386719,93.71781921386719,88.38311004638672,88.46549987792969,77.66636657714844,1164812
2020-02-26,88.90834045410156,89.1246109008789,87.42533874511719,87.56951904296875,76.87975311279297,1043534
2020-02-27,86.27188873291016,86.88980102539062,82.8424301147461,82.8424301147461,72.72970581054688,1233073
2020-02-28,81.1843490600586,82.01853942871094,78.0947494506836,80.78269958496094,70.92143249511719,1501846
2020-03-02,81.26673126220703,84.11946105957031,79.382080078125,83.80020904541016,73.57059478759766,1001489
2020-03-03,83.7693099975586,85.81874084472656,82.43048095703125,83.12049102783203,72.97383880615234,1201418
2020-03-04,84.33573913574219,87.63130950927734,84.23274993896484,87.12667083740234,76.490966796875,1078878
2020-03-05,85.41709899902344,86.68383026123047,83.36766052246094,85.19052124023438,74.79117584228516,1012073
2020-03-06,82.24510955810547,83.78990936279297,80.54582977294922,82.98661041259766,72.85628509521484,1044602
2020-03-09,78.53759002685547,80.94747924804688,75.43769073486328,75.59217071533203,66.36450958251953,1887818
2020-03-10,77.57981872558594,77.7857894897461,73.23377990722656,77.17816925048828,67.75689697265625,1772075
2020-03-11,74.97425079345703,75.26261901855469,69.28939056396484,70.02059936523438,61.47306442260742,1538064
2020-03-12,64.79917907714844,67.98146057128906,60.041194915771484,61.79196548461914,54.24892044067383,1359109
2020-03-13,65.43769073486328,68.12564086914062,62.832130432128906,67.8887710571289,59.60148239135742,1472327
2020-03-16,61.503604888916016,63.85169982910156,53.94438552856445,54.19155502319336,47.576297760009766,1319783
2020-03-17,55.623069763183594,61.68898010253906,53.27497482299805,60.47373962402344,53.091609954833984,1522916
2020-03-18,55.66426467895508,58.06385040283203,49.495365142822266,51.194644927978516,44.94522476196289,1703328
2020-03-19,50.97837448120117,54.62409973144531,47.74459457397461,51.47270965576172,45.189353942871094,1250745
2020-03-20,52.121524810791016,57.36354446411133,46.74562454223633,47.20906448364258,41.44618225097656,1892673
2020-03-23,47.1884651184082,47.1884651184082,40.48403549194336,42.368690490722656,37.19668197631836,1670120
2020-03-24,45.47888946533203,49.02162551879883,42.64675521850586,48.53759002685547,42.612525939941406,1867913
2020-03-25,44.685890197753906,52.687950134277344,44.0988655090332,49.37178039550781,43.344886779785156,1946467
2020-03-26,50.041194915771484,50.94747543334961,46.43666458129883,50.15447998046875,44.03203582763672,1666139
2020-03-27,48.21833038330078,51.5756950378418,46.18949508666992,48.97013473510742,42.99226760864258,1133837
2020-03-30,48.92893981933594,49.423274993896484,45.43769454956055,47.45623016357422,41.92325973510742,1096939
2020-03-31,47.157569885253906,47.71369552612305,42.976314544677734,44.387229919433594,39.212074279785156,1828102
2020-04-01,41.25643539428711,41.99794006347656,38.61997985839844,40.91658020019531,36.146080017089844,1805283
2020-04-02,40.05149459838867,42.11122512817383,39.53656005859375,41.15345001220703,36.35533142089844,2392156
2020-04-03,40.76210021972656,41.740474700927734,38.92893981933594,39.79402542114258,35.15441131591797,1295120
2020-04-06,42.11122512817383,46.2100944519043,41.678680419921875,44.438724517822266,39.25757598876953,1732944
2020-04-07,47.332645416259766,49.71163558959961,46.36457443237305,47.5592155456543,42.01424026489258,2330594
2020-04-08,47.98146057128906,50.834190368652344,46.694129943847656,50.17507553100586,44.32511901855469,1889760
2020-04-09,51.606590270996094,58.032955169677734,51.40061950683594,55.78784942626953,49.283485412597656,2465272
2020-04-13,55.52008056640625,55.612770080566406,52.28630447387695,54.18125534057617,47.86420822143555,1258125
2020-04-14,54.943355560302734,56.94129943847656,53.614830017089844,54.17095947265625,47.85511016845703,1389016
2020-04-15,52.01853942871094,52.87332534790039,49.82492446899414,52.79093551635742,46.635982513427734,1115388
2020-04-16,52.71884536743164,52.71884536743164,50.45314025878906,50.813594818115234,44.889190673828125,1671091
2020-04-17,52.523170471191406,53.63542556762695,51.71987533569336,52.79093551635742,46.635982513427734,1219382
2020-04-20,51.44181442260742,51.63748550415039,48.43460464477539,48.94953536987305,43.242462158203125,1161219
2020-04-21,47.38414001464844,48.321319580078125,45.65396499633789,46.19979476928711,40.813323974609375,1840336
2020-04-22,47.4974250793457,47.4974250793457,45.29351043701172,46.024715423583984,40.65864944458008,2352150
2020-04-23,45.80844497680664,49.134910583496094,45.314109802246094,47.07518005371094,41.586639404296875,2861828
2020-04-24,46.92070007324219,46.98249053955078,44.10916519165039,46.05561447143555,40.685951232910156,2117654
2020-04-27,46.240989685058594,49.43357467651367,45.53038024902344,48.91864013671875,43.21516036987305,1593314
2020-04-28,50.74150466918945,52.224510192871094,49.81462478637695,51.77136993408203,45.73529815673828,1693521
2020-04-29,54.51081466674805,57.96086502075195,53.81050491333008,56.158599853515625,49.90386199951172,2246603
2020-04-30,54.98455047607422,55.79814529418945,53.09989547729492,54.6343994140625,48.54942321777344,1157626
2020-05-01,52.61585998535156,52.62615966796875,50.18537521362305,50.53553009033203,44.90707015991211,1181998
2020-05-04,49.12461471557617,49.50566482543945,48.146240234375,48.959835052490234,43.50688171386719,962067
2020-05-05,50.49433517456055,52.430484771728516,48.784759521484375,48.88774490356445,43.44281768798828,1370275
2020-05-06,48.91864013671875,49.50566482543945,46.240989685058594,46.34397506713867,41.18235778808594,756312
